0.00571391	0.00403177	0.00472974	0.00734272	0.00263072	0.00643019	0.00504955	0.00606023	0.00610822	0.00459901	0.00683629	0.0125935	0.00230793	0.00455825	0.0134547	0.00582467	0.00697473	0.00467465	0.00497715	0.00458759	0.0151477	0.0133052	0.0175888	0.0070946	0.00572179	0.0162542	0.0182318	0.0180102	0.0176766	0.0162538	0.0035029	0.0153659	0.0169517	0.0147492	0.0162183	0.0175526	0.0129712	0.0170784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.600276	0.605039	0.508864	0.534056	0.536234	0.523005	0.558809	0.599153	0.630196	0.576155	0.627832	0.622327	0.551151	0.641697	0.802072	0.607448	0.729931	0.562663	0.556083	0.511243	0.830243	0.86715	0.909686	0.547657	0.520775	0.8432	0.902909	0.876646	0.922092	0.885624	0.523506	0.866301	0.846674	0.923197	0.955312	0.930122	0.839339	0.776725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.669399	0.860246	0.75939	0.859632	0.6634	0.738031	0.740042	0.810863	0.74829	0.719344	0.809478	0.7223	0.604735	0.784392	1.021	0.822331	0.838439	0.731047	0.752047	0.76112	1.05175	1.05455	1.05626	0.663822	0.66134	1.0317	1.06481	1.07143	1.08482	1.09787	0.800497	1.07302	0.984069	1.00126	0.995568	1.01673	0.98238	1.04008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.466436	0.415277	0.299433	0.316622	0.369984	0.373978	0.420882	0.486062	0.504846	0.458707	0.467619	0.522355	0.494115	0.506799	0.483282	0.384475	0.64693	0.349922	0.325646	0.286041	0.378182	0.509421	0.472688	0.356321	0.322149	0.488095	0.435556	0.312766	0.500868	0.552482	0.386159	0.520973	0.365138	0.632487	0.862103	0.497235	0.48261	0.403483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0680425	0.139766	0.167792	0.178157	0.132431	0.137865	0.0947428	0.134662	0.0850939	0.0962835	0.121635	0.141383	0.055391	0.107676	0.144424	0.128361	0.0929168	0.114974	0.133602	0.172293	0.156893	0.150297	0.136985	0.0973265	0.113745	0.139185	0.153283	0.18433	0.116885	0.150728	0.143548	0.138741	0.205138	0.101062	0.0440644	0.158527	0.144648	0.206454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.87946	6.36481	3.42917	3.43792	6.83543	4.83399	4.31888	7.57026	7.31576	5.57925	6.05595	3.62241	3.54379	21.2826	4.36043	3.30978	11.857	12.0629	4.65838	4.0484	2.47673	3.19498	2.45917	3.41278	4.57746	4.05667	2.34405	2.83491	2.18054	3.20827	3.93764	2.76062	3.00287	2.85224	14.9897	7.66813	2.46652	3.95813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.52958	18.0917	6.97376	6.44352	21.2989	12.9554	11.2066	11.8387	13.2047	18.5232	13.6123	4.12381	4.70685	78.6851	24.3302	6.47733	30.2686	54.3269	12.4888	6.08555	7.7619	13.7486	11.6241	6.18977	11.4308	23.8221	14.0131	13.7664	10.743	19.3975	10.8441	10.8202	8.87487	7.73717	123.38	49.8802	6.48818	17.2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.34741	1.59196	1.1808	1.28706	1.95038	1.68655	1.62693	1.82093	1.74057	1.35552	1.52211	3.12102	2.40253	3.00569	1.00221	1.49824	1.87983	1.29647	1.65402	1.46238	1.00714	1.01671	1	1.22195	1.83889	1.00773	1	1	1	1	1.83724	1.00408	1.02286	1.05401	1.01192	1.10402	1.15089	1.30454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.27368	5.57253	2.14799	1.96546	8.14183	4.61641	2.31503	4.19438	4.15197	5.02897	4.88994	0.709085	1.15231	30.4252	5.05714	1.8881	12.8495	14.9599	3.33178	1.9937	1.50675	2.75802	1.97922	1.81123	3.33699	5.4243	2.23063	2.76223	1.97203	4.05449	3.42498	2.13591	2.60089	2.37567	40.6479	14.4501	1.36513	3.73116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
